index,avg_price,zipcode,city,suburb,bathrooms,bedrooms,index,avg_price_melb,Postcode,CouncilArea,Suburb,Bathroom,Bedroom2
395,117.33333333333333,3030.0,Wyndham,Point Cook,2.0,2.0,300,532000.0,3030.0,Wyndham,Werribee,2.0,3.0
395,117.33333333333333,3030.0,Wyndham,Point Cook,2.0,2.0,301,560642.8571428572,3030.0,Wyndham,Werribee,2.0,4.0
395,117.33333333333333,3030.0,Wyndham,Point Cook,2.0,2.0,302,750000.0,3030.0,Wyndham,Werribee,2.0,5.0
396,122.14285714285714,3030.0,Wyndham,Point Cook,2.0,3.0,286,630000.0,3030.0,,Derrimut,2.0,3.0
396,122.14285714285714,3030.0,Wyndham,Point Cook,2.0,3.0,287,695000.0,3030.0,,Derrimut,2.0,4.0
396,122.14285714285714,3030.0,Wyndham,Point Cook,2.0,3.0,288,540000.0,3030.0,,Point Cook,2.0,3.0
396,122.14285714285714,3030.0,Wyndham,Point Cook,2.0,3.0,289,642333.3333333334,3030.0,,Point Cook,2.0,4.0
396,122.14285714285714,3030.0,Wyndham,Point Cook,2.0,3.0,290,483540.0,3030.0,,Werribee,1.0,3.0
396,122.14285714285714,3030.0,Wyndham,Point Cook,2.0,3.0,291,506666.6666666667,3030.0,,Werribee,2.0,3.0
396,122.14285714285714,3030.0,Wyndham,Point Cook,2.0,3.0,292,596000.0,3030.0,,Werribee,2.0,4.0
396,122.14285714285714,3030.0,Wyndham,Point Cook,2.0,3.0,293,740000.0,3030.0,Brimbank,Derrimut,2.0,4.0
396,122.14285714285714,3030.0,Wyndham,Point Cook,2.0,3.0,294,520000.0,3030.0,Wyndham,Point Cook,2.0,3.0
396,122.14285714285714,3030.0,Wyndham,Point Cook,2.0,3.0,295,667142.8571428572,3030.0,Wyndham,Point Cook,2.0,4.0
396,122.14285714285714,3030.0,Wyndham,Point Cook,2.0,3.0,296,660000.0,3030.0,Wyndham,Point Cook,2.0,5.0
396,122.14285714285714,3030.0,Wyndham,Point Cook,2.0,3.0,297,438500.0,3030.0,Wyndham,Werribee,1.0,2.0
396,122.14285714285714,3030.0,Wyndham,Point Cook,2.0,3.0,298,465823.5294117647,3030.0,Wyndham,Werribee,1.0,3.0
396,122.14285714285714,3030.0,Wyndham,Point Cook,2.0,3.0,299,455000.0,3030.0,Wyndham,Werribee,1.0,4.0
396,122.14285714285714,3030.0,Wyndham,Point Cook,2.0,3.0,300,532000.0,3030.0,Wyndham,Werribee,2.0,3.0
396,122.14285714285714,3030.0,Wyndham,Point Cook,2.0,3.0,301,560642.8571428572,3030.0,Wyndham,Werribee,2.0,4.0
396,122.14285714285714,3030.0,Wyndham,Point Cook,2.0,3.0,302,750000.0,3030.0,Wyndham,Werribee,2.0,5.0
397,145.5,3030.0,Wyndham,Werribee,1.0,0.0,286,630000.0,3030.0,,Derrimut,2.0,3.0
397,145.5,3030.0,Wyndham,Werribee,1.0,0.0,287,695000.0,3030.0,,Derrimut,2.0,4.0
397,145.5,3030.0,Wyndham,Werribee,1.0,0.0,288,540000.0,3030.0,,Point Cook,2.0,3.0
397,145.5,3030.0,Wyndham,Werribee,1.0,0.0,289,642333.3333333334,3030.0,,Point Cook,2.0,4.0
397,145.5,3030.0,Wyndham,Werribee,1.0,0.0,290,483540.0,3030.0,,Werribee,1.0,3.0
397,145.5,3030.0,Wyndham,Werribee,1.0,0.0,291,506666.6666666667,3030.0,,Werribee,2.0,3.0
397,145.5,3030.0,Wyndham,Werribee,1.0,0.0,292,596000.0,3030.0,,Werribee,2.0,4.0
397,145.5,3030.0,Wyndham,Werribee,1.0,0.0,293,740000.0,3030.0,Brimbank,Derrimut,2.0,4.0
397,145.5,3030.0,Wyndham,Werribee,1.0,0.0,294,520000.0,3030.0,Wyndham,Point Cook,2.0,3.0
397,145.5,3030.0,Wyndham,Werribee,1.0,0.0,295,667142.8571428572,3030.0,Wyndham,Point Cook,2.0,4.0
397,145.5,3030.0,Wyndham,Werribee,1.0,0.0,296,660000.0,3030.0,Wyndham,Point Cook,2.0,5.0
397,145.5,3030.0,Wyndham,Werribee,1.0,0.0,297,438500.0,3030.0,Wyndham,Werribee,1.0,2.0
397,145.5,3030.0,Wyndham,Werribee,1.0,0.0,298,465823.5294117647,3030.0,Wyndham,Werribee,1.0,3.0
397,145.5,3030.0,Wyndham,Werribee,1.0,0.0,299,455000.0,3030.0,Wyndham,Werribee,1.0,4.0
397,145.5,3030.0,Wyndham,Werribee,1.0,0.0,300,532000.0,3030.0,Wyndham,Werribee,2.0,3.0
397,145.5,3030.0,Wyndham,Werribee,1.0,0.0,301,560642.8571428572,3030.0,Wyndham,Werribee,2.0,4.0
397,145.5,3030.0,Wyndham,Werribee,1.0,0.0,302,750000.0,3030.0,Wyndham,Werribee,2.0,5.0
398,63.48,3030.0,Wyndham,Werribee,1.0,1.0,286,630000.0,3030.0,,Derrimut,2.0,3.0
398,63.48,3030.0,Wyndham,Werribee,1.0,1.0,287,695000.0,3030.0,,Derrimut,2.0,4.0
398,63.48,3030.0,Wyndham,Werribee,1.0,1.0,288,540000.0,3030.0,,Point Cook,2.0,3.0
398,63.48,3030.0,Wyndham,Werribee,1.0,1.0,289,642333.3333333334,3030.0,,Point Cook,2.0,4.0
398,63.48,3030.0,Wyndham,Werribee,1.0,1.0,290,483540.0,3030.0,,Werribee,1.0,3.0
398,63.48,3030.0,Wyndham,Werribee,1.0,1.0,291,506666.6666666667,3030.0,,Werribee,2.0,3.0
398,63.48,3030.0,Wyndham,Werribee,1.0,1.0,292,596000.0,3030.0,,Werribee,2.0,4.0
398,63.48,3030.0,Wyndham,Werribee,1.0,1.0,293,740000.0,3030.0,Brimbank,Derrimut,2.0,4.0
398,63.48,3030.0,Wyndham,Werribee,1.0,1.0,294,520000.0,3030.0,Wyndham,Point Cook,2.0,3.0
398,63.48,3030.0,Wyndham,Werribee,1.0,1.0,295,667142.8571428572,3030.0,Wyndham,Point Cook,2.0,4.0
398,63.48,3030.0,Wyndham,Werribee,1.0,1.0,296,660000.0,3030.0,Wyndham,Point Cook,2.0,5.0
398,63.48,3030.0,Wyndham,Werribee,1.0,1.0,297,438500.0,3030.0,Wyndham,Werribee,1.0,2.0
398,63.48,3030.0,Wyndham,Werribee,1.0,1.0,298,465823.5294117647,3030.0,Wyndham,Werribee,1.0,3.0
398,63.48,3030.0,Wyndham,Werribee,1.0,1.0,299,455000.0,3030.0,Wyndham,Werribee,1.0,4.0
398,63.48,3030.0,Wyndham,Werribee,1.0,1.0,300,532000.0,3030.0,Wyndham,Werribee,2.0,3.0
398,63.48,3030.0,Wyndham,Werribee,1.0,1.0,301,560642.8571428572,3030.0,Wyndham,Werribee,2.0,4.0
398,63.48,3030.0,Wyndham,Werribee,1.0,1.0,302,750000.0,3030.0,Wyndham,Werribee,2.0,5.0
399,123.375,3030.0,Wyndham,Werribee,1.0,2.0,286,630000.0,3030.0,,Derrimut,2.0,3.0
399,123.375,3030.0,Wyndham,Werribee,1.0,2.0,287,695000.0,3030.0,,Derrimut,2.0,4.0
399,123.375,3030.0,Wyndham,Werribee,1.0,2.0,288,540000.0,3030.0,,Point Cook,2.0,3.0
399,123.375,3030.0,Wyndham,Werribee,1.0,2.0,289,642333.3333333334,3030.0,,Point Cook,2.0,4.0
399,123.375,3030.0,Wyndham,Werribee,1.0,2.0,290,483540.0,3030.0,,Werribee,1.0,3.0
399,123.375,3030.0,Wyndham,Werribee,1.0,2.0,291,506666.6666666667,3030.0,,Werribee,2.0,3.0
399,123.375,3030.0,Wyndham,Werribee,1.0,2.0,292,596000.0,3030.0,,Werribee,2.0,4.0
399,123.375,3030.0,Wyndham,Werribee,1.0,2.0,293,740000.0,3030.0,Brimbank,Derrimut,2.0,4.0
399,123.375,3030.0,Wyndham,Werribee,1.0,2.0,294,520000.0,3030.0,Wyndham,Point Cook,2.0,3.0
399,123.375,3030.0,Wyndham,Werribee,1.0,2.0,295,667142.8571428572,3030.0,Wyndham,Point Cook,2.0,4.0
399,123.375,3030.0,Wyndham,Werribee,1.0,2.0,296,660000.0,3030.0,Wyndham,Point Cook,2.0,5.0
399,123.375,3030.0,Wyndham,Werribee,1.0,2.0,297,438500.0,3030.0,Wyndham,Werribee,1.0,2.0
399,123.375,3030.0,Wyndham,Werribee,1.0,2.0,298,465823.5294117647,3030.0,Wyndham,Werribee,1.0,3.0
399,123.375,3030.0,Wyndham,Werribee,1.0,2.0,299,455000.0,3030.0,Wyndham,Werribee,1.0,4.0
399,123.375,3030.0,Wyndham,Werribee,1.0,2.0,300,532000.0,3030.0,Wyndham,Werribee,2.0,3.0
399,123.375,3030.0,Wyndham,Werribee,1.0,2.0,301,560642.8571428572,3030.0,Wyndham,Werribee,2.0,4.0
399,123.375,3030.0,Wyndham,Werribee,1.0,2.0,302,750000.0,3030.0,Wyndham,Werribee,2.0,5.0
400,77.5,3030.0,Wyndham,Werribee,1.0,3.0,286,630000.0,3030.0,,Derrimut,2.0,3.0
400,77.5,3030.0,Wyndham,Werribee,1.0,3.0,287,695000.0,3030.0,,Derrimut,2.0,4.0
400,77.5,3030.0,Wyndham,Werribee,1.0,3.0,288,540000.0,3030.0,,Point Cook,2.0,3.0
400,77.5,3030.0,Wyndham,Werribee,1.0,3.0,289,642333.3333333334,3030.0,,Point Cook,2.0,4.0
400,77.5,3030.0,Wyndham,Werribee,1.0,3.0,290,483540.0,3030.0,,Werribee,1.0,3.0
400,77.5,3030.0,Wyndham,Werribee,1.0,3.0,291,506666.6666666667,3030.0,,Werribee,2.0,3.0
400,77.5,3030.0,Wyndham,Werribee,1.0,3.0,292,596000.0,3030.0,,Werribee,2.0,4.0
400,77.5,3030.0,Wyndham,Werribee,1.0,3.0,293,740000.0,3030.0,Brimbank,Derrimut,2.0,4.0
400,77.5,3030.0,Wyndham,Werribee,1.0,3.0,294,520000.0,3030.0,Wyndham,Point Cook,2.0,3.0
400,77.5,3030.0,Wyndham,Werribee,1.0,3.0,295,667142.8571428572,3030.0,Wyndham,Point Cook,2.0,4.0
400,77.5,3030.0,Wyndham,Werribee,1.0,3.0,296,660000.0,3030.0,Wyndham,Point Cook,2.0,5.0
400,77.5,3030.0,Wyndham,Werribee,1.0,3.0,297,438500.0,3030.0,Wyndham,Werribee,1.0,2.0
400,77.5,3030.0,Wyndham,Werribee,1.0,3.0,298,465823.5294117647,3030.0,Wyndham,Werribee,1.0,3.0
400,77.5,3030.0,Wyndham,Werribee,1.0,3.0,299,455000.0,3030.0,Wyndham,Werribee,1.0,4.0
400,77.5,3030.0,Wyndham,Werribee,1.0,3.0,300,532000.0,3030.0,Wyndham,Werribee,2.0,3.0
400,77.5,3030.0,Wyndham,Werribee,1.0,3.0,301,560642.8571428572,3030.0,Wyndham,Werribee,2.0,4.0
400,77.5,3030.0,Wyndham,Werribee,1.0,3.0,302,750000.0,3030.0,Wyndham,Werribee,2.0,5.0
401,88.0,3030.0,Wyndham,Werribee,1.5,1.0,286,630000.0,3030.0,,Derrimut,2.0,3.0
401,88.0,3030.0,Wyndham,Werribee,1.5,1.0,287,695000.0,3030.0,,Derrimut,2.0,4.0
401,88.0,3030.0,Wyndham,Werribee,1.5,1.0,288,540000.0,3030.0,,Point Cook,2.0,3.0
401,88.0,3030.0,Wyndham,Werribee,1.5,1.0,289,642333.3333333334,3030.0,,Point Cook,2.0,4.0
401,88.0,3030.0,Wyndham,Werribee,1.5,1.0,290,483540.0,3030.0,,Werribee,1.0,3.0
401,88.0,3030.0,Wyndham,Werribee,1.5,1.0,291,506666.6666666667,3030.0,,Werribee,2.0,3.0
401,88.0,3030.0,Wyndham,Werribee,1.5,1.0,292,596000.0,3030.0,,Werribee,2.0,4.0
401,88.0,3030.0,Wyndham,Werribee,1.5,1.0,293,740000.0,3030.0,Brimbank,Derrimut,2.0,4.0
401,88.0,3030.0,Wyndham,Werribee,1.5,1.0,294,520000.0,3030.0,Wyndham,Point Cook,2.0,3.0
401,88.0,3030.0,Wyndham,Werribee,1.5,1.0,295,667142.8571428572,3030.0,Wyndham,Point Cook,2.0,4.0
401,88.0,3030.0,Wyndham,Werribee,1.5,1.0,296,660000.0,3030.0,Wyndham,Point Cook,2.0,5.0
401,88.0,3030.0,Wyndham,Werribee,1.5,1.0,297,438500.0,3030.0,Wyndham,Werribee,1.0,2.0
401,88.0,3030.0,Wyndham,Werribee,1.5,1.0,298,465823.5294117647,3030.0,Wyndham,Werribee,1.0,3.0
401,88.0,3030.0,Wyndham,Werribee,1.5,1.0,299,455000.0,3030.0,Wyndham,Werribee,1.0,4.0
401,88.0,3030.0,Wyndham,Werribee,1.5,1.0,300,532000.0,3030.0,Wyndham,Werribee,2.0,3.0
401,88.0,3030.0,Wyndham,Werribee,1.5,1.0,301,560642.8571428572,3030.0,Wyndham,Werribee,2.0,4.0
401,88.0,3030.0,Wyndham,Werribee,1.5,1.0,302,750000.0,3030.0,Wyndham,Werribee,2.0,5.0
402,47.0,3030.0,Wyndham,Werribee,2.0,1.0,286,630000.0,3030.0,,Derrimut,2.0,3.0
402,47.0,3030.0,Wyndham,Werribee,2.0,1.0,287,695000.0,3030.0,,Derrimut,2.0,4.0
402,47.0,3030.0,Wyndham,Werribee,2.0,1.0,288,540000.0,3030.0,,Point Cook,2.0,3.0
402,47.0,3030.0,Wyndham,Werribee,2.0,1.0,289,642333.3333333334,3030.0,,Point Cook,2.0,4.0
402,47.0,3030.0,Wyndham,Werribee,2.0,1.0,290,483540.0,3030.0,,Werribee,1.0,3.0
402,47.0,3030.0,Wyndham,Werribee,2.0,1.0,291,506666.6666666667,3030.0,,Werribee,2.0,3.0
402,47.0,3030.0,Wyndham,Werribee,2.0,1.0,292,596000.0,3030.0,,Werribee,2.0,4.0
402,47.0,3030.0,Wyndham,Werribee,2.0,1.0,293,740000.0,3030.0,Brimbank,Derrimut,2.0,4.0
402,47.0,3030.0,Wyndham,Werribee,2.0,1.0,294,520000.0,3030.0,Wyndham,Point Cook,2.0,3.0
402,47.0,3030.0,Wyndham,Werribee,2.0,1.0,295,667142.8571428572,3030.0,Wyndham,Point Cook,2.0,4.0
402,47.0,3030.0,Wyndham,Werribee,2.0,1.0,296,660000.0,3030.0,Wyndham,Point Cook,2.0,5.0
402,47.0,3030.0,Wyndham,Werribee,2.0,1.0,297,438500.0,3030.0,Wyndham,Werribee,1.0,2.0
402,47.0,3030.0,Wyndham,Werribee,2.0,1.0,298,465823.5294117647,3030.0,Wyndham,Werribee,1.0,3.0
402,47.0,3030.0,Wyndham,Werribee,2.0,1.0,299,455000.0,3030.0,Wyndham,Werribee,1.0,4.0
402,47.0,3030.0,Wyndham,Werribee,2.0,1.0,300,532000.0,3030.0,Wyndham,Werribee,2.0,3.0
402,47.0,3030.0,Wyndham,Werribee,2.0,1.0,301,560642.8571428572,3030.0,Wyndham,Werribee,2.0,4.0
402,47.0,3030.0,Wyndham,Werribee,2.0,1.0,302,750000.0,3030.0,Wyndham,Werribee,2.0,5.0
403,170.0,3030.0,Wyndham,Werribee,2.0,3.0,286,630000.0,3030.0,,Derrimut,2.0,3.0
403,170.0,3030.0,Wyndham,Werribee,2.0,3.0,287,695000.0,3030.0,,Derrimut,2.0,4.0
403,170.0,3030.0,Wyndham,Werribee,2.0,3.0,288,540000.0,3030.0,,Point Cook,2.0,3.0
403,170.0,3030.0,Wyndham,Werribee,2.0,3.0,289,642333.3333333334,3030.0,,Point Cook,2.0,4.0
403,170.0,3030.0,Wyndham,Werribee,2.0,3.0,290,483540.0,3030.0,,Werribee,1.0,3.0
403,170.0,3030.0,Wyndham,Werribee,2.0,3.0,291,506666.6666666667,3030.0,,Werribee,2.0,3.0
403,170.0,3030.0,Wyndham,Werribee,2.0,3.0,292,596000.0,3030.0,,Werribee,2.0,4.0
403,170.0,3030.0,Wyndham,Werribee,2.0,3.0,293,740000.0,3030.0,Brimbank,Derrimut,2.0,4.0
403,170.0,3030.0,Wyndham,Werribee,2.0,3.0,294,520000.0,3030.0,Wyndham,Point Cook,2.0,3.0
403,170.0,3030.0,Wyndham,Werribee,2.0,3.0,295,667142.8571428572,3030.0,Wyndham,Point Cook,2.0,4.0
403,170.0,3030.0,Wyndham,Werribee,2.0,3.0,296,660000.0,3030.0,Wyndham,Point Cook,2.0,5.0
403,170.0,3030.0,Wyndham,Werribee,2.0,3.0,297,438500.0,3030.0,Wyndham,Werribee,1.0,2.0
403,170.0,3030.0,Wyndham,Werribee,2.0,3.0,298,465823.5294117647,3030.0,Wyndham,Werribee,1.0,3.0
403,170.0,3030.0,Wyndham,Werribee,2.0,3.0,299,455000.0,3030.0,Wyndham,Werribee,1.0,4.0
403,170.0,3030.0,Wyndham,Werribee,2.0,3.0,300,532000.0,3030.0,Wyndham,Werribee,2.0,3.0
403,170.0,3030.0,Wyndham,Werribee,2.0,3.0,301,560642.8571428572,3030.0,Wyndham,Werribee,2.0,4.0
403,170.0,3030.0,Wyndham,Werribee,2.0,3.0,302,750000.0,3030.0,Wyndham,Werribee,2.0,5.0
404,135.0,3030.0,Wyndham,Werribee South,1.0,2.0,286,630000.0,3030.0,,Derrimut,2.0,3.0
404,135.0,3030.0,Wyndham,Werribee South,1.0,2.0,287,695000.0,3030.0,,Derrimut,2.0,4.0
404,135.0,3030.0,Wyndham,Werribee South,1.0,2.0,288,540000.0,3030.0,,Point Cook,2.0,3.0
404,135.0,3030.0,Wyndham,Werribee South,1.0,2.0,289,642333.3333333334,3030.0,,Point Cook,2.0,4.0
404,135.0,3030.0,Wyndham,Werribee South,1.0,2.0,290,483540.0,3030.0,,Werribee,1.0,3.0
404,135.0,3030.0,Wyndham,Werribee South,1.0,2.0,291,506666.6666666667,3030.0,,Werribee,2.0,3.0
404,135.0,3030.0,Wyndham,Werribee South,1.0,2.0,292,596000.0,3030.0,,Werribee,2.0,4.0
404,135.0,3030.0,Wyndham,Werribee South,1.0,2.0,293,740000.0,3030.0,Brimbank,Derrimut,2.0,4.0
404,135.0,3030.0,Wyndham,Werribee South,1.0,2.0,294,520000.0,3030.0,Wyndham,Point Cook,2.0,3.0
404,135.0,3030.0,Wyndham,Werribee South,1.0,2.0,295,667142.8571428572,3030.0,Wyndham,Point Cook,2.0,4.0
404,135.0,3030.0,Wyndham,Werribee South,1.0,2.0,296,660000.0,3030.0,Wyndham,Point Cook,2.0,5.0
404,135.0,3030.0,Wyndham,Werribee South,1.0,2.0,297,438500.0,3030.0,Wyndham,Werribee,1.0,2.0
404,135.0,3030.0,Wyndham,Werribee South,1.0,2.0,298,465823.5294117647,3030.0,Wyndham,Werribee,1.0,3.0
404,135.0,3030.0,Wyndham,Werribee South,1.0,2.0,299,455000.0,3030.0,Wyndham,Werribee,1.0,4.0
404,135.0,3030.0,Wyndham,Werribee South,1.0,2.0,300,532000.0,3030.0,Wyndham,Werribee,2.0,3.0
404,135.0,3030.0,Wyndham,Werribee South,1.0,2.0,301,560642.8571428572,3030.0,Wyndham,Werribee,2.0,4.0
404,135.0,3030.0,Wyndham,Werribee South,1.0,2.0,302,750000.0,3030.0,Wyndham,Werribee,2.0,5.0
405,231.5,3030.0,Wyndham,Werribee South,2.0,2.0,286,630000.0,3030.0,,Derrimut,2.0,3.0
405,231.5,3030.0,Wyndham,Werribee South,2.0,2.0,287,695000.0,3030.0,,Derrimut,2.0,4.0
405,231.5,3030.0,Wyndham,Werribee South,2.0,2.0,288,540000.0,3030.0,,Point Cook,2.0,3.0
405,231.5,3030.0,Wyndham,Werribee South,2.0,2.0,289,642333.3333333334,3030.0,,Point Cook,2.0,4.0
405,231.5,3030.0,Wyndham,Werribee South,2.0,2.0,290,483540.0,3030.0,,Werribee,1.0,3.0
405,231.5,3030.0,Wyndham,Werribee South,2.0,2.0,291,506666.6666666667,3030.0,,Werribee,2.0,3.0
405,231.5,3030.0,Wyndham,Werribee South,2.0,2.0,292,596000.0,3030.0,,Werribee,2.0,4.0
405,231.5,3030.0,Wyndham,Werribee South,2.0,2.0,293,740000.0,3030.0,Brimbank,Derrimut,2.0,4.0
405,231.5,3030.0,Wyndham,Werribee South,2.0,2.0,294,520000.0,3030.0,Wyndham,Point Cook,2.0,3.0
405,231.5,3030.0,Wyndham,Werribee South,2.0,2.0,295,667142.8571428572,3030.0,Wyndham,Point Cook,2.0,4.0
405,231.5,3030.0,Wyndham,Werribee South,2.0,2.0,296,660000.0,3030.0,Wyndham,Point Cook,2.0,5.0
405,231.5,3030.0,Wyndham,Werribee South,2.0,2.0,297,438500.0,3030.0,Wyndham,Werribee,1.0,2.0
405,231.5,3030.0,Wyndham,Werribee South,2.0,2.0,298,465823.5294117647,3030.0,Wyndham,Werribee,1.0,3.0
405,231.5,3030.0,Wyndham,Werribee South,2.0,2.0,299,455000.0,3030.0,Wyndham,Werribee,1.0,4.0
405,231.5,3030.0,Wyndham,Werribee South,2.0,2.0,300,532000.0,3030.0,Wyndham,Werribee,2.0,3.0
405,231.5,3030.0,Wyndham,Werribee South,2.0,2.0,301,560642.8571428572,3030.0,Wyndham,Werribee,2.0,4.0
405,231.5,3030.0,Wyndham,Werribee South,2.0,2.0,302,750000.0,3030.0,Wyndham,Werribee,2.0,5.0
406,135.0,3031.0,Melbourne,Flemington,1.0,1.0,303,966875.0,3031.0,,Flemington,1.0,2.0
406,135.0,3031.0,Melbourne,Flemington,1.0,1.0,304,1160000.0,3031.0,,Flemington,1.0,3.0
406,135.0,3031.0,Melbourne,Flemington,1.0,1.0,305,1017500.0,3031.0,,Flemington,2.0,3.0
406,135.0,3031.0,Melbourne,Flemington,1.0,1.0,306,841000.0,3031.0,,Kensington,1.0,2.0
406,135.0,3031.0,Melbourne,Flemington,1.0,1.0,307,957000.0,3031.0,Melbourne,Flemington,1.0,2.0
406,135.0,3031.0,Melbourne,Flemington,1.0,1.0,308,416333.3333333333,3031.0,Melbourne,Kensington,1.0,1.0
406,135.0,3031.0,Melbourne,Flemington,1.0,1.0,309,732227.2727272727,3031.0,Melbourne,Kensington,1.0,2.0
406,135.0,3031.0,Melbourne,Flemington,1.0,1.0,310,1066704.5454545454,3031.0,Melbourne,Kensington,1.0,3.0
406,135.0,3031.0,Melbourne,Flemington,1.0,1.0,311,721660.7692307692,3031.0,Melbourne,Kensington,2.0,2.0
406,135.0,3031.0,Melbourne,Flemington,1.0,1.0,312,993000.0,3031.0,Melbourne,Kensington,2.0,3.0
406,135.0,3031.0,Melbourne,Flemington,1.0,1.0,313,1681000.0,3031.0,Melbourne,Kensington,2.0,4.0
406,135.0,3031.0,Melbourne,Flemington,1.0,1.0,314,1805000.0,3031.0,Melbourne,Kensington,2.0,5.0
406,135.0,3031.0,Melbourne,Flemington,1.0,1.0,315,975000.0,3031.0,Melbourne,Kensington,3.0,4.0
406,135.0,3031.0,Melbourne,Flemington,1.0,1.0,316,330000.0,3031.0,Moonee Valley,Flemington,1.0,1.0
406,135.0,3031.0,Melbourne,Flemington,1.0,1.0,317,695814.8148148148,3031.0,Moonee Valley,Flemington,1.0,2.0
406,135.0,3031.0,Melbourne,Flemington,1.0,1.0,318,1055454.5454545454,3031.0,Moonee Valley,Flemington,1.0,3.0
406,135.0,3031.0,Melbourne,Flemington,1.0,1.0,319,1700000.0,3031.0,Moonee Valley,Flemington,1.0,4.0
406,135.0,3031.0,Melbourne,Flemington,1.0,1.0,320,1550000.0,3031.0,Moonee Valley,Flemington,1.0,5.0
406,135.0,3031.0,Melbourne,Flemington,1.0,1.0,321,556000.0,3031.0,Moonee Valley,Flemington,2.0,2.0
406,135.0,3031.0,Melbourne,Flemington,1.0,1.0,322,1106250.0,3031.0,Moonee Valley,Flemington,2.0,3.0
406,135.0,3031.0,Melbourne,Flemington,1.0,1.0,323,1160000.0,3031.0,Moonee Valley,Flemington,2.0,4.0
406,135.0,3031.0,Melbourne,Flemington,1.0,1.0,324,445000.0,3031.0,Moonee Valley,Kensington,1.0,1.0
406,135.0,3031.0,Melbourne,Flemington,1.0,1.0,325,1155000.0,3031.0,Moonee Valley,Kensington,1.0,2.0
406,135.0,3031.0,Melbourne,Flemington,1.0,1.0,326,570000.0,3031.0,Moonee Valley,Kensington,1.0,3.0
406,135.0,3031.0,Melbourne,Flemington,1.0,1.0,327,845000.0,3031.0,Moonee Valley,Kensington,2.0,3.0
406,135.0,3031.0,Melbourne,Flemington,1.0,1.0,328,1365000.0,3031.0,Moonee Valley,Kensington,2.0,4.0
407,193.0,3031.0,Melbourne,Flemington,2.0,2.0,303,966875.0,3031.0,,Flemington,1.0,2.0
407,193.0,3031.0,Melbourne,Flemington,2.0,2.0,304,1160000.0,3031.0,,Flemington,1.0,3.0
407,193.0,3031.0,Melbourne,Flemington,2.0,2.0,305,1017500.0,3031.0,,Flemington,2.0,3.0
407,193.0,3031.0,Melbourne,Flemington,2.0,2.0,306,841000.0,3031.0,,Kensington,1.0,2.0
407,193.0,3031.0,Melbourne,Flemington,2.0,2.0,307,957000.0,3031.0,Melbourne,Flemington,1.0,2.0
407,193.0,3031.0,Melbourne,Flemington,2.0,2.0,308,416333.3333333333,3031.0,Melbourne,Kensington,1.0,1.0
407,193.0,3031.0,Melbourne,Flemington,2.0,2.0,309,732227.2727272727,3031.0,Melbourne,Kensington,1.0,2.0
407,193.0,3031.0,Melbourne,Flemington,2.0,2.0,310,1066704.5454545454,3031.0,Melbourne,Kensington,1.0,3.0
407,193.0,3031.0,Melbourne,Flemington,2.0,2.0,311,721660.7692307692,3031.0,Melbourne,Kensington,2.0,2.0
407,193.0,3031.0,Melbourne,Flemington,2.0,2.0,312,993000.0,3031.0,Melbourne,Kensington,2.0,3.0
407,193.0,3031.0,Melbourne,Flemington,2.0,2.0,313,1681000.0,3031.0,Melbourne,Kensington,2.0,4.0
407,193.0,3031.0,Melbourne,Flemington,2.0,2.0,314,1805000.0,3031.0,Melbourne,Kensington,2.0,5.0
407,193.0,3031.0,Melbourne,Flemington,2.0,2.0,315,975000.0,3031.0,Melbourne,Kensington,3.0,4.0
407,193.0,3031.0,Melbourne,Flemington,2.0,2.0,316,330000.0,3031.0,Moonee Valley,Flemington,1.0,1.0
407,193.0,3031.0,Melbourne,Flemington,2.0,2.0,317,695814.8148148148,3031.0,Moonee Valley,Flemington,1.0,2.0
407,193.0,3031.0,Melbourne,Flemington,2.0,2.0,318,1055454.5454545454,3031.0,Moonee Valley,Flemington,1.0,3.0
407,193.0,3031.0,Melbourne,Flemington,2.0,2.0,319,1700000.0,3031.0,Moonee Valley,Flemington,1.0,4.0
407,193.0,3031.0,Melbourne,Flemington,2.0,2.0,320,1550000.0,3031.0,Moonee Valley,Flemington,1.0,5.0
407,193.0,3031.0,Melbourne,Flemington,2.0,2.0,321,556000.0,3031.0,Moonee Valley,Flemington,2.0,2.0
407,193.0,3031.0,Melbourne,Flemington,2.0,2.0,322,1106250.0,3031.0,Moonee Valley,Flemington,2.0,3.0
407,193.0,3031.0,Melbourne,Flemington,2.0,2.0,323,1160000.0,3031.0,Moonee Valley,Flemington,2.0,4.0
407,193.0,3031.0,Melbourne,Flemington,2.0,2.0,324,445000.0,3031.0,Moonee Valley,Kensington,1.0,1.0
407,193.0,3031.0,Melbourne,Flemington,2.0,2.0,325,1155000.0,3031.0,Moonee Valley,Kensington,1.0,2.0
407,193.0,3031.0,Melbourne,Flemington,2.0,2.0,326,570000.0,3031.0,Moonee Valley,Kensington,1.0,3.0
407,193.0,3031.0,Melbourne,Flemington,2.0,2.0,327,845000.0,3031.0,Moonee Valley,Kensington,2.0,3.0
407,193.0,3031.0,Melbourne,Flemington,2.0,2.0,328,1365000.0,3031.0,Moonee Valley,Kensington,2.0,4.0
408,78.0,3031.0,Melbourne,Kensington,1.0,0.0,303,966875.0,3031.0,,Flemington,1.0,2.0
408,78.0,3031.0,Melbourne,Kensington,1.0,0.0,304,1160000.0,3031.0,,Flemington,1.0,3.0
